date,CN_search,AF_search,AL_search,DZ_search,AD_search,AO_search,AG_search,AR_search,AM_search,AU_search,AT_search,AZ_search,BS_search,BH_search,BD_search,BB_search,BY_search,BE_search,BZ_search,BJ_search,BT_search,BO_search,BA_search,BW_search,BR_search,BN_search,BG_search,BF_search,MM_search,BI_search,CV_search,KH_search,CM_search,CA_search,CF_search,TD_search,CL_search,CO_search,CG_search,CD_search,CR_search,CI_search,HR_search,CU_search,CY_search,CZ_search,DK_search,DJ_search,DM_search,DO_search,EC_search,EG_search,SV_search,GQ_search,ER_search,EE_search,SZ_search,ET_search,FJ_search,FI_search,FR_search,GA_search,GM_search,GE_search,DE_search,GH_search,GR_search,GD_search,GT_search,GN_search,GW_search,GY_search,HT_search,VA_search,HN_search,HU_search,IS_search,IN_search,ID_search,IR_search,IQ_search,IE_search,IL_search,IT_search,JM_search,JP_search,JO_search,KZ_search,KE_search,KR_search,XK_search,KW_search,KG_search,LA_search,LV_search,LB_search,LR_search,LY_search,LI_search,LT_search,LU_search,MG_search,MW_search,MY_search,MV_search,ML_search,MT_search,MR_search,MU_search,MX_search,MD_search,MC_search,MN_search,ME_search,MA_search,MZ_search,NA_search,NP_search,NL_search,NZ_search,NI_search,NE_search,NG_search,MK_search,NO_search,OM_search,PK_search,PA_search,PG_search,PY_search,PE_search,PH_search,PL_search,PT_search,QA_search,RO_search,RU_search,RW_search,KN_search,LC_search,VC_search,SM_search,ST_search,SA_search,SN_search,RS_search,SC_search,SL_search,SG_search,SK_search,SI_search,SO_search,ZA_search,SS_search,ES_search,LK_search,SD_search,SR_search,SE_search,CH_search,SY_search,TW_search,TZ_search,TH_search,TL_search,TG_search,TT_search,TN_search,TR_search,US_search,UG_search,UA_search,AE_search,GB_search,UY_search,UZ_search,VE_search,VN_search,PS_search,EH_search,YE_search,ZM_search,ZW_search,KM_search,TJ_search,LS_search
2020-04-04,6.0,88.0,33.0,57.0,18.0,32.0,,69.0,,64,53.0,79.0,42.0,84.0,100.0,38.0,68.0,59.0,36.0,52.0,,75,,60.0,38,32.0,64.0,43,55.0,,22.0,90.0,54,58.0,,,57.0,85.0,,71.0,72.0,,47.0,51.0,52.0,36.0,70.0,,,70,72,100.0,85,39.0,,35.0,62.0,,41,42.0,47.0,32.0,,92.0,57,54.0,54.0,,75.0,54.0,,46.0,40,,62,52.0,,84.0,50,92.0,84.0,49.0,77,45.0,49.0,87.0,74,16,62,92.0,26.0,81,,,37.0,75,94.0,71.0,,51.0,,45.0,,97.0,48.0,52.0,32.0,,45,57,73,,59.0,51.0,98.0,31.0,46.0,89,60.0,63,59.0,,48.0,56.0,31.0,78,,62.0,,61,67.0,22,56.0,23.0,97.0,53.0,75.0,65.0,,0.0,,,,72,100,,,,97.0,41.0,46.0,88.0,61,100.0,44.0,98.0,88.0,20.0,63.0,50.0,,67.0,38.0,32,,35.0,53.0,50,45.0,57.0,45,73.0,99.0,58.0,55.0,49.0,43.0,100,79.0,28,60.0,57.0,63.0,,,
2020-04-05,4.0,72.0,40.0,100.0,32.0,36.0,,69.0,,63,51.0,74.0,35.0,75.0,97.0,34.0,81.0,58.0,44.0,43.0,,76,,50.0,37,58.0,62.0,41,66.0,,43.0,93.0,46,58.0,,,55.0,89.0,,44.0,71.0,,46.0,57.0,57.0,37.0,70.0,,,70,75,87.0,83,54.0,,41.0,75.0,,49,35.0,47.0,37.0,,100.0,57,54.0,56.0,,89.0,69.0,,41.0,42,,54,51.0,,81.0,32,85.0,94.0,56.0,57,43.0,46.0,85.0,77,17,55,100.0,34.0,76,,,40.0,76,100.0,86.0,,59.0,,35.0,,91.0,44.0,57.0,36.0,,46,73,80,,58.0,43.0,95.0,40.0,59.0,86,56.0,58,52.0,,44.0,60.0,35.0,75,,60.0,,64,73.0,25,48.0,21.0,92.0,49.0,70.0,48.0,,0.0,,,,64,46,,,,90.0,39.0,48.0,56.0,64,90.0,58.0,92.0,92.0,22.0,60.0,46.0,,74.0,38.0,29,,34.0,41.0,56,40.0,57.0,47,75.0,91.0,60.0,56.0,58.0,40.0,84,88.0,19,12.0,52.0,62.0,,,
2020-04-06,5.0,96.0,34.0,56.0,27.0,24.0,,41.0,,62,32.0,48.0,42.0,76.0,87.0,59.0,84.0,54.0,74.0,44.0,,49,,60.0,60,45.0,77.0,25,51.0,,43.0,100.0,38,47.0,,,36.0,61.0,,37.0,47.0,,38.0,50.0,51.0,29.0,34.0,,,39,40,94.0,53,27.0,,32.0,48.0,,39,28.0,41.0,36.0,,68.0,33,38.0,53.0,,70.0,77.0,,43.0,49,,38,42.0,,58.0,17,77.0,97.0,39.0,61,30.0,46.0,83.0,100,10,47,62.0,36.0,78,,,45.0,75,84.0,96.0,,36.0,,24.0,,41.0,48.0,63.0,30.0,,34,50,77,,40.0,34.0,100.0,36.0,48.0,79,56.0,55,33.0,,39.0,55.0,79.0,100,,37.0,,45,47.0,23,47.0,16.0,92.0,51.0,53.0,44.0,,0.0,,,,72,34,,,,69.0,36.0,29.0,46.0,52,98.0,35.0,40.0,63.0,45.0,26.0,30.0,,75.0,35.0,17,,33.0,56.0,52,29.0,58.0,42,75.0,86.0,48.0,34.0,55.0,35.0,11,79.0,54,47.0,44.0,59.0,,,
2020-04-07,5.0,94.0,34.0,56.0,20.0,23.0,,73.0,,59,27.0,48.0,29.0,73.0,84.0,41.0,89.0,54.0,41.0,56.0,,56,,43.0,54,57.0,53.0,28,28.0,,22.0,90.0,38,54.0,,,67.0,59.0,,48.0,55.0,,36.0,46.0,52.0,27.0,68.0,,,51,51,81.0,58,41.0,,23.0,42.0,,29,26.0,41.0,56.0,,73.0,31,38.0,52.0,,64.0,54.0,,42.0,42,,47,39.0,,56.0,19,74.0,88.0,48.0,58,30.0,34.0,71.0,67,9,44,89.0,26.0,100,,,36.0,72,70.0,86.0,,43.0,,29.0,,40.0,35.0,50.0,36.0,,36,100,62,,30.0,31.0,97.0,40.0,44.0,76,53.0,53,39.0,,39.0,48.0,78.0,84,,40.0,,44,71.0,20,42.0,18.0,93.0,43.0,51.0,62.0,,0.0,,,,69,37,,,,56.0,33.0,34.0,56.0,47,81.0,34.0,37.0,57.0,27.0,36.0,28.0,,62.0,36.0,14,,34.0,47.0,50,37.0,54.0,48,51.0,92.0,45.0,40.0,61.0,51.0,10,76.0,36,36.0,41.0,45.0,,,
2020-04-08,5.0,79.0,37.0,51.0,25.0,31.0,,59.0,,54,26.0,51.0,35.0,68.0,81.0,32.0,44.0,32.0,41.0,70.0,,100,,50.0,53,34.0,47.0,27,51.0,,17.0,90.0,34,49.0,,,50.0,100.0,,33.0,65.0,,37.0,57.0,42.0,26.0,69.0,,,100,100,89.0,74,37.0,,23.0,27.0,,26,32.0,40.0,41.0,,78.0,30,72.0,47.0,,76.0,46.0,,43.0,55,,63,43.0,,54.0,16,67.0,92.0,46.0,58,29.0,46.0,58.0,69,10,73,88.0,23.0,74,,,34.0,68,93.0,89.0,,42.0,,27.0,,37.0,36.0,55.0,41.0,,30,71,66,,32.0,16.0,92.0,40.0,52.0,77,51.0,53,57.0,,67.0,53.0,21.0,84,,50.0,,45,66.0,20,39.0,17.0,92.0,43.0,49.0,38.0,,0.0,,,,100,34,,,,51.0,41.0,30.0,82.0,70,99.0,32.0,38.0,75.0,39.0,58.0,27.0,,54.0,86.0,11,,27.0,39.0,100,36.0,51.0,69,45.0,82.0,58.0,47.0,48.0,59.0,9,84.0,24,34.0,47.0,43.0,,,
2020-04-09,4.0,67.0,36.0,52.0,23.0,17.0,,55.0,,53,26.0,47.0,32.0,100.0,86.0,32.0,66.0,50.0,38.0,46.0,,75,,55.0,75,66.0,48.0,26,49.0,,17.0,83.0,32,47.0,,,49.0,78.0,,32.0,100.0,,34.0,38.0,37.0,24.0,67.0,,,62,65,77.0,73,32.0,,23.0,37.0,,16,26.0,38.0,44.0,,65.0,29,44.0,43.0,,83.0,77.0,,38.0,50,,100,37.0,,53.0,12,69.0,83.0,45.0,71,27.0,39.0,28.0,66,8,46,53.0,26.0,78,,,34.0,66,82.0,71.0,,42.0,,29.0,,38.0,48.0,46.0,38.0,,47,65,65,,46.0,56.0,94.0,30.0,46.0,70,49.0,52,48.0,,29.0,46.0,28.0,87,,52.0,,100,65.0,21,34.0,17.0,89.0,42.0,34.0,69.0,,0.0,,,,68,30,,,,46.0,33.0,29.0,91.0,51,55.0,34.0,35.0,72.0,33.0,60.0,25.0,,38.0,29.0,8,,28.0,40.0,55,29.0,48.0,38,29.0,89.0,41.0,44.0,40.0,59.0,5,85.0,49,47.0,38.0,52.0,,,
2020-04-10,4.0,78.0,26.0,49.0,32.0,22.0,,60.0,,51,24.0,58.0,32.0,78.0,85.0,43.0,32.0,51.0,46.0,42.0,,67,,50.0,57,49.0,49.0,100,53.0,,22.0,88.0,100,47.0,,,49.0,81.0,,35.0,71.0,,32.0,68.0,45.0,24.0,66.0,,,59,71,76.0,79,39.0,,21.0,58.0,,34,33.0,38.0,44.0,,65.0,30,44.0,45.0,,97.0,44.0,,36.0,43,,60,39.0,,54.0,13,71.0,74.0,48.0,58,27.0,49.0,28.0,66,10,48,58.0,29.0,75,,,23.0,61,75.0,100.0,,37.0,,27.0,,37.0,48.0,61.0,27.0,,33,65,53,,43.0,19.0,90.0,26.0,56.0,84,49.0,53,59.0,,35.0,44.0,24.0,78,,79.0,,55,67.0,23,38.0,16.0,90.0,38.0,37.0,48.0,,0.0,,,,70,38,,,,61.0,28.0,31.0,62.0,45,71.0,32.0,40.0,41.0,22.0,61.0,28.0,,31.0,39.0,7,,30.0,36.0,52,26.0,46.0,44,37.0,91.0,52.0,43.0,44.0,56.0,5,63.0,28,90.0,35.0,51.0,,,
2020-04-11,4.0,89.0,32.0,24.0,30.0,24.0,,40.0,,39,26.0,47.0,38.0,68.0,72.0,41.0,41.0,33.0,49.0,41.0,,53,,40.0,34,41.0,42.0,30,30.0,,22.0,47.0,36,36.0,,,37.0,67.0,,30.0,49.0,,40.0,42.0,51.0,22.0,27.0,,,42,43,37.0,50,56.0,,27.0,46.0,,16,21.0,31.0,37.0,,68.0,31,49.0,48.0,,74.0,61.0,,52.0,44,,33,35.0,,55.0,12,51.0,36.0,39.0,48,27.0,49.0,26.0,35,11,49,46.0,36.0,66,,,34.0,35,93.0,18.0,,43.0,,31.0,,39.0,45.0,44.0,32.0,,37,47,30,,48.0,23.0,39.0,33.0,41.0,83,21.0,41,53.0,,34.0,41.0,21.0,71,,36.0,,38,50.0,21,38.0,15.0,76.0,27.0,47.0,52.0,,0.0,,,,54,32,,,,59.0,29.0,31.0,74.0,52,76.0,32.0,32.0,46.0,24.0,25.0,28.0,,24.0,35.0,8,,27.0,41.0,27,32.0,35.0,41,35.0,66.0,38.0,36.0,40.0,40.0,6,37.0,22,100.0,40.0,52.0,,,
2020-04-12,4.0,76.0,37.0,24.0,18.0,23.0,,40.0,,43,26.0,43.0,35.0,66.0,69.0,30.0,37.0,32.0,44.0,38.0,,42,,40.0,29,30.0,50.0,37,62.0,,17.0,54.0,36,31.0,,,29.0,59.0,,27.0,29.0,,32.0,33.0,42.0,21.0,25.0,,,34,34,31.0,44,39.0,,15.0,33.0,,40,23.0,30.0,35.0,,60.0,31,61.0,53.0,,56.0,38.0,,38.0,51,,25,31.0,,55.0,22,41.0,36.0,33.0,38,30.0,44.0,25.0,28,20,43,47.0,37.0,54,,,30.0,41,82.0,32.0,,48.0,,31.0,,46.0,30.0,38.0,30.0,,29,39,36,,62.0,32.0,42.0,39.0,51.0,87,20.0,43,27.0,,28.0,46.0,20.0,67,,28.0,,29,45.0,31,39.0,15.0,92.0,26.0,41.0,62.0,,0.0,,,,54,32,,,,73.0,23.0,33.0,100.0,48,70.0,32.0,41.0,64.0,33.0,20.0,27.0,,25.0,31.0,10,,30.0,38.0,23,27.0,29.0,46,29.0,91.0,40.0,32.0,49.0,35.0,6,40.0,28,23.0,54.0,43.0,,,
2020-04-13,4.0,71.0,33.0,46.0,18.0,20.0,,51.0,,56,28.0,39.0,31.0,79.0,93.0,38.0,22.0,54.0,41.0,38.0,,61,,40.0,51,67.0,42.0,29,80.0,,35.0,84.0,39,41.0,,,39.0,64.0,,27.0,52.0,,29.0,45.0,38.0,21.0,64.0,,,57,52,76.0,61,46.0,,17.0,67.0,,31,24.0,38.0,39.0,,60.0,32,71.0,36.0,,61.0,61.0,,39.0,39,,45,34.0,,74.0,91,58.0,72.0,44.0,59,30.0,40.0,30.0,66,100,47,50.0,37.0,72,,,37.0,100,89.0,57.0,,33.0,,22.0,,100.0,42.0,62.0,20.0,,32,54,100,,33.0,22.0,82.0,30.0,46.0,98,54.0,53,51.0,,30.0,40.0,19.0,76,,40.0,,46,57.0,100,37.0,13.0,82.0,38.0,38.0,63.0,,0.0,,,,64,39,,,,91.0,28.0,34.0,82.0,47,79.0,29.0,88.0,72.0,35.0,56.0,28.0,,29.0,41.0,23,,100.0,37.0,43,23.0,40.0,42,37.0,80.0,51.0,37.0,28.0,53.0,14,67.0,47,45.0,45.0,41.0,,,
2020-04-14,4.0,62.0,28.0,46.0,23.0,24.0,,51.0,,47,20.0,38.0,35.0,77.0,92.0,36.0,30.0,50.0,38.0,41.0,,68,,40.0,29,45.0,49.0,31,44.0,,13.0,77.0,28,44.0,,,43.0,63.0,,28.0,56.0,,20.0,38.0,42.0,20.0,61.0,,,67,59,76.0,76,46.0,,17.0,58.0,,33,19.0,36.0,30.0,,68.0,25,61.0,36.0,,69.0,57.0,,30.0,47,,51,30.0,,49.0,25,55.0,73.0,41.0,57,28.0,46.0,25.0,65,55,48,51.0,26.0,72,,,18.0,71,77.0,43.0,,38.0,,27.0,,97.0,42.0,49.0,31.0,,30,60,74,,70.0,37.0,78.0,40.0,44.0,100,49.0,50,49.0,,31.0,40.0,19.0,76,,45.0,,47,60.0,92,24.0,12.0,82.0,37.0,39.0,53.0,,0.0,,,,61,31,,,,75.0,22.0,20.0,78.0,43,51.0,27.0,83.0,63.0,35.0,53.0,23.0,,39.0,37.0,23,,19.0,32.0,40,23.0,42.0,37,33.0,76.0,48.0,37.0,37.0,56.0,13,79.0,47,47.0,46.0,43.0,,,
2020-04-15,4.0,62.0,27.0,46.0,25.0,20.0,,51.0,,46,20.0,40.0,15.0,77.0,82.0,41.0,22.0,54.0,33.0,32.0,,64,,34.0,25,38.0,42.0,25,47.0,,39.0,83.0,35,42.0,,,42.0,62.0,,22.0,53.0,,31.0,34.0,38.0,18.0,50.0,,,62,55,65.0,64,27.0,,15.0,67.0,,19,23.0,37.0,25.0,,60.0,39,69.0,33.0,,65.0,26.0,,30.0,39,,45,29.0,,70.0,27,62.0,73.0,41.0,65,25.0,57.0,24.0,62,76,64,54.0,24.0,64,,,20.0,58,82.0,79.0,,30.0,,27.0,,91.0,61.0,56.0,22.0,,39,59,86,,36.0,20.0,82.0,27.0,37.0,86,47.0,45,37.0,,58.0,41.0,21.0,72,,49.0,,44,59.0,95,28.0,11.0,82.0,36.0,36.0,52.0,,0.0,,,,60,69,,,,82.0,24.0,26.0,78.0,64,75.0,26.0,86.0,32.0,25.0,50.0,23.0,,34.0,100.0,21,,21.0,35.0,47,24.0,41.0,61,33.0,75.0,46.0,38.0,39.0,57.0,11,84.0,48,34.0,46.0,63.0,,,
2020-04-16,4.0,71.0,32.0,43.0,20.0,20.0,,47.0,,46,19.0,26.0,18.0,78.0,84.0,39.0,46.0,46.0,28.0,33.0,,63,,43.0,25,38.0,40.0,26,42.0,,35.0,80.0,31,39.0,,,40.0,57.0,,28.0,52.0,,25.0,39.0,37.0,19.0,53.0,,,58,52,71.0,55,34.0,,20.0,33.0,,28,17.0,34.0,24.0,,63.0,23,65.0,39.0,,61.0,64.0,,28.0,44,,49,30.0,,67.0,25,53.0,69.0,43.0,100,25.0,59.0,24.0,55,21,65,47.0,24.0,64,,,24.0,64,98.0,57.0,,27.0,,24.0,,96.0,42.0,47.0,20.0,,28,60,52,,33.0,25.0,83.0,27.0,37.0,78,46.0,45,45.0,,60.0,43.0,56.0,74,,42.0,,44,55.0,90,27.0,12.0,84.0,34.0,35.0,63.0,,0.0,,,,57,32,,,,91.0,22.0,21.0,59.0,47,91.0,27.0,79.0,58.0,21.0,52.0,30.0,,33.0,50.0,20,,24.0,39.0,45,21.0,41.0,37,37.0,74.0,45.0,35.0,36.0,55.0,12,100.0,18,71.0,45.0,55.0,,,
2020-04-17,4.0,60.0,31.0,45.0,32.0,13.0,,51.0,,43,18.0,34.0,31.0,92.0,92.0,34.0,21.0,43.0,31.0,37.0,,63,,31.0,25,26.0,47.0,28,62.0,,22.0,93.0,33,39.0,,,44.0,62.0,,25.0,50.0,,28.0,38.0,46.0,17.0,52.0,,,55,59,72.0,60,17.0,,13.0,31.0,,10,16.0,34.0,37.0,,82.0,21,68.0,47.0,,65.0,54.0,,37.0,39,,39,30.0,,67.0,33,62.0,68.0,37.0,58,26.0,56.0,24.0,67,16,64,54.0,20.0,73,,,23.0,72,77.0,86.0,,26.0,,24.0,,91.0,85.0,42.0,20.0,,29,54,47,,36.0,28.0,88.0,27.0,43.0,100,44.0,37,46.0,,53.0,47.0,54.0,81,,40.0,,42,56.0,93,24.0,11.0,100.0,32.0,43.0,48.0,,0.0,,,,64,58,,,,83.0,22.0,23.0,74.0,62,43.0,26.0,83.0,61.0,24.0,47.0,21.0,,33.0,100.0,27,,30.0,32.0,48,25.0,40.0,61,29.0,83.0,40.0,37.0,30.0,54.0,13,91.0,19,35.0,53.0,60.0,,,
2020-04-18,3.0,72.0,24.0,42.0,30.0,20.0,,40.0,,33,22.0,34.0,24.0,75.0,84.0,39.0,48.0,24.0,28.0,46.0,,41,,31.0,24,34.0,39.0,29,33.0,,22.0,47.0,23,42.0,,,31.0,53.0,,29.0,36.0,,30.0,35.0,42.0,18.0,20.0,,,37,35,71.0,41,17.0,,18.0,56.0,,13,16.0,35.0,31.0,,83.0,22,73.0,42.0,,48.0,57.0,,23.0,30,,36,30.0,,71.0,94,58.0,68.0,38.0,55,37.0,51.0,20.0,63,10,71,61.0,23.0,63,,,28.0,62,69.0,71.0,,43.0,,25.0,,97.0,85.0,47.0,30.0,,29,37,34,,32.0,26.0,86.0,22.0,44.0,97,16.0,33,35.0,,60.0,42.0,18.0,85,,30.0,,31,43.0,98,30.0,12.0,93.0,23.0,40.0,44.0,,0.0,,,,67,62,,,,91.0,22.0,30.0,74.0,67,55.0,30.0,83.0,70.0,19.0,19.0,22.0,,24.0,54.0,100,,13.0,40.0,42,25.0,40.0,63,35.0,81.0,30.0,28.0,22.0,33.0,12,63.0,20,13.0,45.0,49.0,,,
2020-04-19,3.0,65.0,26.0,18.0,25.0,17.0,,38.0,,34,20.0,26.0,20.0,58.0,79.0,30.0,34.0,25.0,31.0,35.0,,32,,34.0,23,28.0,42.0,29,48.0,,35.0,43.0,25,41.0,,,25.0,43.0,,24.0,30.0,,31.0,24.0,35.0,17.0,20.0,,,27,27,30.0,37,41.0,,20.0,35.0,,39,22.0,34.0,70.0,,78.0,23,68.0,46.0,,34.0,61.0,,48.0,39,,24,27.0,,67.0,89,43.0,31.0,40.0,47,35.0,46.0,21.0,33,12,72,50.0,26.0,50,,,35.0,30,91.0,18.0,,27.0,,31.0,,94.0,100.0,45.0,23.0,,22,28,32,,30.0,21.0,38.0,27.0,33.0,88,16.0,34,23.0,,62.0,38.0,16.0,61,,22.0,,27,36.0,87,27.0,12.0,70.0,23.0,39.0,60.0,,0.0,,,,48,60,,,,83.0,21.0,26.0,64.0,66,56.0,26.0,82.0,49.0,35.0,18.0,22.0,,34.0,44.0,90,,24.0,22.0,26,24.0,30.0,60,27.0,58.0,31.0,25.0,36.0,32.0,12,30.0,22,13.0,44.0,50.0,,,
2020-04-20,3.0,50.0,23.0,17.0,18.0,17.0,,29.0,,39,17.0,32.0,20.0,51.0,81.0,30.0,43.0,21.0,26.0,44.0,,28,,31.0,22,26.0,37.0,25,40.0,,13.0,38.0,31,37.0,,,21.0,32.0,,28.0,24.0,,28.0,25.0,37.0,15.0,18.0,,,26,23,26.0,24,51.0,,17.0,56.0,,14,15.0,23.0,73.0,,60.0,20,59.0,37.0,,29.0,44.0,,17.0,38,,22,27.0,,41.0,30,40.0,33.0,36.0,30,23.0,51.0,24.0,29,11,67,43.0,21.0,49,,,15.0,36,50.0,32.0,,29.0,,22.0,,91.0,68.0,46.0,20.0,,27,25,29,,35.0,20.0,34.0,25.0,33.0,77,13.0,47,21.0,,62.0,42.0,15.0,52,,18.0,,22,32.0,22,26.0,9.0,74.0,22.0,36.0,35.0,,0.0,,,,46,33,,,,78.0,19.0,16.0,59.0,64,30.0,22.0,86.0,78.0,35.0,15.0,19.0,,31.0,49.0,24,,24.0,26.0,20,21.0,35.0,35,29.0,47.0,29.0,19.0,27.0,29.0,5,16.0,14,25.0,38.0,43.0,,,
2020-04-21,3.0,67.0,20.0,17.0,20.0,13.0,,28.0,,39,16.0,29.0,16.0,51.0,68.0,29.0,29.0,20.0,31.0,37.0,,29,,34.0,21,34.0,19.0,21,30.0,,17.0,38.0,40,24.0,,,19.0,29.0,,23.0,21.0,,23.0,30.0,37.0,14.0,18.0,,,21,20,24.0,27,46.0,,20.0,42.0,,17,17.0,21.0,44.0,,48.0,20,62.0,32.0,,26.0,46.0,,28.0,42,,21,25.0,,39.0,25,45.0,25.0,35.0,27,21.0,40.0,22.0,23,8,65,39.0,30.0,45,,,21.0,25,48.0,32.0,,17.0,,25.0,,80.0,56.0,41.0,15.0,,25,27,20,,35.0,15.0,31.0,36.0,37.0,89,16.0,34,20.0,,67.0,27.0,16.0,56,,18.0,,19,29.0,19,22.0,10.0,58.0,19.0,30.0,44.0,,0.0,,,,42,28,,,,70.0,17.0,16.0,74.0,57,42.0,23.0,78.0,84.0,29.0,13.0,18.0,,29.0,42.0,20,,21.0,26.0,21,20.0,38.0,32,27.0,47.0,40.0,20.0,40.0,26.0,4,22.0,9,14.0,37.0,35.0,,,
2020-04-22,3.0,65.0,23.0,14.0,14.0,16.0,,28.0,,26,15.0,17.0,22.0,46.0,50.0,20.0,26.0,23.0,18.0,32.0,,25,,50.0,21,28.0,30.0,20,42.0,,35.0,36.0,31,21.0,,,19.0,26.0,,24.0,22.0,,19.0,21.0,37.0,14.0,18.0,,,22,21,24.0,23,51.0,,13.0,62.0,,9,15.0,21.0,50.0,,52.0,19,41.0,28.0,,28.0,43.0,,27.0,42,,15,22.0,,41.0,13,35.0,34.0,23.0,27,21.0,39.0,21.0,23,7,47,35.0,17.0,46,,,21.0,32,61.0,32.0,,16.0,,25.0,,33.0,68.0,35.0,18.0,,27,24,25,,23.0,21.0,30.0,28.0,35.0,84,12.0,28,17.0,,37.0,33.0,11.0,55,,16.0,,21,30.0,18,23.0,10.0,60.0,20.0,31.0,44.0,,0.0,,,,38,31,,,,42.0,15.0,21.0,71.0,38,41.0,22.0,34.0,66.0,13.0,15.0,20.0,,22.0,36.0,9,,12.0,22.0,16,16.0,26.0,40,23.0,46.0,27.0,16.0,26.0,26.0,4,19.0,22,13.0,49.0,40.0,,,
2020-04-23,3.0,54.0,16.0,14.0,9.0,14.0,,44.0,,38,15.0,22.0,18.0,44.0,68.0,38.0,44.0,20.0,28.0,25.0,,53,,31.0,22,45.0,33.0,21,24.0,,13.0,27.0,31,32.0,,,32.0,46.0,,24.0,34.0,,19.0,21.0,38.0,15.0,18.0,,,45,45,22.0,41,17.0,,15.0,48.0,,11,16.0,29.0,37.0,,40.0,18,32.0,28.0,,42.0,57.0,,24.0,37,,35,19.0,,59.0,25,46.0,25.0,21.0,39,20.0,24.0,22.0,24,5,60,35.0,21.0,36,,,12.0,22,44.0,32.0,,28.0,,20.0,,32.0,62.0,47.0,16.0,,24,42,19,,56.0,14.0,26.0,23.0,29.0,70,12.0,36,27.0,,61.0,25.0,10.0,48,,32.0,,36,44.0,17,20.0,9.0,58.0,17.0,31.0,30.0,,0.0,,,,36,32,,,,65.0,15.0,18.0,62.0,53,40.0,21.0,78.0,88.0,20.0,13.0,16.0,,24.0,36.0,21,,22.0,21.0,18,15.0,32.0,36,23.0,42.0,27.0,31.0,24.0,48.0,3,25.0,28,43.0,50.0,45.0,,,
2020-04-24,3.0,84.0,20.0,17.0,16.0,12.0,,45.0,,34,15.0,22.0,24.0,56.0,66.0,41.0,15.0,29.0,18.0,26.0,,56,,34.0,19,43.0,30.0,25,40.0,,17.0,27.0,25,34.0,,,35.0,53.0,,20.0,47.0,,25.0,29.0,35.0,16.0,15.0,,,52,55,22.0,50,32.0,,11.0,44.0,,22,15.0,21.0,44.0,,47.0,18,65.0,32.0,,55.0,67.0,,28.0,41,,43,27.0,,58.0,22,40.0,32.0,21.0,48,21.0,39.0,18.0,28,8,69,44.0,23.0,43,,,16.0,23,54.0,32.0,,25.0,,16.0,,30.0,68.0,46.0,20.0,,23,50,29,,37.0,19.0,28.0,26.0,30.0,69,11.0,32,45.0,,61.0,27.0,10.0,48,,37.0,,38,49.0,15,19.0,9.0,66.0,16.0,29.0,44.0,,0.0,,,,38,58,,,,60.0,15.0,16.0,64.0,52,43.0,22.0,80.0,64.0,18.0,12.0,17.0,,25.0,81.0,19,,18.0,21.0,15,16.0,33.0,59,23.0,48.0,37.0,33.0,30.0,45.0,4,46.0,22,19.0,40.0,37.0,,,
2020-04-25,3.0,61.0,27.0,17.0,43.0,9.0,,49.0,,25,17.0,31.0,28.0,51.0,50.0,52.0,10.0,45.0,23.0,23.0,,68,,40.0,43,47.0,33.0,35,29.0,,17.0,32.0,31,37.0,,,37.0,59.0,,32.0,61.0,,27.0,27.0,39.0,15.0,17.0,,,53,59,20.0,53,22.0,,15.0,48.0,,13,20.0,21.0,41.0,,47.0,20,54.0,32.0,,60.0,70.0,,28.0,43,,51,22.0,,40.0,10,32.0,35.0,37.0,100,22.0,31.0,19.0,22,7,71,38.0,17.0,50,,,21.0,23,50.0,32.0,,34.0,,18.0,,29.0,83.0,47.0,20.0,,27,53,25,,59.0,20.0,27.0,27.0,41.0,71,44.0,24,35.0,,69.0,30.0,11.0,56,,40.0,,39,52.0,15,20.0,9.0,76.0,18.0,32.0,37.0,,0.0,,,,40,37,,,,88.0,14.0,21.0,78.0,54,49.0,24.0,36.0,47.0,12.0,13.0,18.0,,29.0,73.0,8,,17.0,29.0,21,17.0,23.0,54,27.0,51.0,27.0,34.0,27.0,49.0,4,49.0,34,10.0,58.0,49.0,,,
2020-04-26,3.0,47.0,25.0,19.0,45.0,13.0,,49.0,,27,17.0,25.0,22.0,47.0,44.0,30.0,14.0,41.0,26.0,15.0,,68,,34.0,48,49.0,32.0,41,28.0,,22.0,31.0,31,35.0,,,36.0,62.0,,23.0,50.0,,23.0,30.0,46.0,15.0,16.0,,,55,54,22.0,56,17.0,,13.0,52.0,,18,15.0,19.0,24.0,,52.0,20,61.0,33.0,,57.0,54.0,,13.0,28,,53,19.0,,40.0,8,28.0,24.0,32.0,81,24.0,34.0,18.0,18,8,68,38.0,23.0,41,,,17.0,21,44.0,32.0,,30.0,,5.0,,31.0,100.0,52.0,11.0,,32,53,23,,37.0,11.0,40.0,26.0,54.0,71,43.0,24,47.0,,72.0,29.0,10.0,53,,43.0,,39,53.0,14,20.0,9.0,62.0,18.0,29.0,37.0,,0.0,,,,38,44,,,,61.0,18.0,22.0,71.0,56,51.0,24.0,35.0,65.0,16.0,12.0,19.0,,31.0,83.0,7,,38.0,27.0,18,13.0,20.0,56,23.0,43.0,26.0,44.0,37.0,51.0,3,70.0,42,10.0,38.0,45.0,,,
